uprn,postcode,lsoa_code,RelHMax,calculatedAreaValue,total_consumption,mean_counsumption,median_consumption,prop_households_fuel_poor,LATITUDE,LONGITUDE,mainheat-description,current-energy-rating,current-energy-efficiency,confidence,confidence_within_one_rating,additional_load,additional_peak_load,predicted
100071208333,1025,9,9.0,50-75_percentile,2571617.811764708,3705.501169689781,3085.6,16.619718309859156,0,0,0.0,D,62.0,,,0.0,0.0,0
100071192061,281,34,9.5,25-50_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,C,71.0,,,0.0,0.0,0
100071191783,62,13,8.4,<25_percentile,2434909.713550419,3846.618820774754,3195.9,13.813813813813812,0,0,0.0,C,72.0,,,0.0,0.0,0
100071142723,10,19,8.7,<25_percentile,2900068.69142857,3945.671689018462,3093.0,24.867021276595743,0,0,0.0,D,60.0,,,0.0,0.0,0
100071191332,385,8,8.7,25-50_percentile,2241874.092467534,4136.299063593236,3582.05,39.62962962962963,0,0,0.0,D,67.0,,,0.0,0.0,0
100071163216,1001,16,5.5,50-75_percentile,2135483.166233765,3400.450901646123,2931.85,30.46757164404223,0,0,0.0,D,63.0,,,0.0,0.0,0
100071203996,669,27,7.4,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,67.0,,,0.0,0.0,0
100071164396,764,27,8.5,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,68.0,,,0.0,0.0,0
100071144299,521,8,9.7,<25_percentile,2241874.092467534,4136.299063593236,3582.05,39.62962962962963,0,0,0.0,D,61.0,,,0.0,0.0,0
10093322918,156,1,8.8,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,B,84.0,,,0.0,0.0,0
10033914388,672,27,11.2,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,C,80.0,,,0.0,0.0,0
10033913208,963,19,12.3,>75_percentile,2900068.69142857,3945.671689018462,3093.0,24.867021276595743,0,0,0.0,B,86.0,,,0.0,0.0,0
10033913659,675,27,9.5,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,C,80.0,,,0.0,0.0,0
100071143119,57,12,8.7,50-75_percentile,2547336.3,3654.714921090388,3062.9,15.77424023154848,0,0,0.0,D,62.0,,,0.0,0.0,0
100071189281,320,34,8.3,25-50_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,60.0,,,0.0,0.0,0
10093323980,990,48,10.4,>75_percentile,3609812.91176471,3481.0153440354,2725.7,21.47093712930012,0,0,1.0,E,42.0,,,0.0,0.0,0
100071151138,1150,39,7.6,25-50_percentile,1985858.633333334,2995.261890397185,2518.4,20.95639943741209,0,0,0.0,C,69.0,,,0.0,0.0,0
10033912191,612,0,6.0,50-75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,76.0,,,0.0,0.0,0
100071160859,656,26,8.0,<25_percentile,1903427.271428572,3681.677507598784,3342.8,42.700729927007295,0,0,0.0,E,45.0,,,0.0,0.0,0
100071201466,979,17,8.6,>75_percentile,2409220.225769229,3956.026643299227,3225.4,21.98581560283688,0,0,0.0,F,37.0,,,0.0,0.0,0
100071189803,1081,46,8.4,25-50_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,D,58.0,,,0.0,0.0,0
100071205525,1126,40,7.7,25-50_percentile,1990415.49857143,2835.349713064715,2355.1,25.073313782991203,0,0,0.0,D,60.0,,,0.0,0.0,0
100071181234,950,16,8.2,25-50_percentile,2135483.166233765,3400.450901646123,2931.85,30.46757164404223,0,0,0.0,D,59.0,,,0.0,0.0,0
100071141373,99,7,8.1,50-75_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,C,69.0,,,0.0,0.0,0
100071186022,1069,48,8.5,25-50_percentile,3609812.91176471,3481.0153440354,2725.7,21.47093712930012,0,0,0.0,C,72.0,,,0.0,0.0,0
100071193312,667,27,8.6,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,60.0,,,0.0,0.0,0
10093327085,572,27,1.1,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,A,92.0,,,0.0,0.0,0
100071161137,1101,39,7.9,50-75_percentile,1985858.633333334,2995.261890397185,2518.4,20.95639943741209,0,0,0.0,D,60.0,,,0.0,0.0,0
100071160408,1115,39,10.8,>75_percentile,1985858.633333334,2995.261890397185,2518.4,20.95639943741209,0,0,0.0,C,74.0,,,0.0,0.0,0
10093326356,762,27,11.8,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,1.0,B,81.0,,,0.0,0.0,0
100071158877,607,1,7.3,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,67.0,,,0.0,0.0,0
100071160928,653,26,8.2,<25_percentile,1903427.271428572,3681.677507598784,3342.8,42.700729927007295,0,0,0.0,C,71.0,,,0.0,0.0,0
100071195290,282,34,8.1,<25_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,C,73.0,,,0.0,0.0,0
100071142171,809,22,7.3,25-50_percentile,2003780.438950853,3875.784214605131,3042.3,17.647058823529413,0,0,0.0,D,68.0,,,0.0,0.0,0
10093326425,516,8,8.1,25-50_percentile,2241874.092467534,4136.299063593236,3582.05,39.62962962962963,0,0,0.0,B,83.0,,,0.0,0.0,0
100071194110,186,37,6.9,<25_percentile,2019219.631764706,3251.561403807901,2704.5,22.5609756097561,0,0,0.0,D,60.0,,,0.0,0.0,0
100071134152,921,49,8.2,<25_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,66.0,,,0.0,0.0,0
10033912260,610,0,7.3,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,79.0,,,0.0,0.0,0
100071158426,752,28,7.2,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,73.0,,,0.0,0.0,0
100071182032,706,28,8.8,25-50_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,69.0,,,0.0,0.0,0
100071187389,364,4,10.7,>75_percentile,2232751.876050422,3467.006018711835,2888.05,16.105417276720353,0,0,0.0,C,69.0,,,0.0,0.0,0
100071201535,980,17,5.8,>75_percentile,2409220.225769229,3956.026643299227,3225.4,21.98581560283688,0,0,0.0,D,59.0,,,0.0,0.0,0
10090639576,1090,41,7.8,50-75_percentile,1739371.55607143,2805.437993663596,2414.65,24.645390070921984,0,0,0.0,C,80.0,,,0.0,0.0,0
100071189784,1081,46,8.5,25-50_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,E,46.0,,,0.0,0.0,0
100071137394,393,6,8.0,25-50_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,D,61.0,,,0.0,0.0,0
100071163601,930,16,4.9,>75_percentile,2135483.166233765,3400.450901646123,2931.85,30.46757164404223,0,0,0.0,C,71.0,,,0.0,0.0,0
100071164448,757,27,9.2,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,61.0,,,0.0,0.0,0
100071176526,523,8,10.0,25-50_percentile,2241874.092467534,4136.299063593236,3582.05,39.62962962962963,0,0,0.0,D,63.0,,,0.0,0.0,0
100071183816,720,21,9.2,<25_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,1.0,F,35.0,,,0.0,0.0,0
10090013813,683,28,13.1,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,B,81.0,,,0.0,0.0,0
100071136665,188,4,8.1,25-50_percentile,2232751.876050422,3467.006018711835,2888.05,16.105417276720353,0,0,0.0,F,34.0,,,0.0,0.0,0
100071152252,59,12,7.5,>75_percentile,2547336.3,3654.714921090388,3062.9,15.77424023154848,0,0,0.0,D,64.0,,,0.0,0.0,0
100071193293,668,27,9.1,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,C,70.0,,,0.0,0.0,0
10090014993,1101,39,7.8,50-75_percentile,1985858.633333334,2995.261890397185,2518.4,20.95639943741209,0,0,0.0,D,61.0,,,0.0,0.0,0
100071160389,1120,39,7.6,>75_percentile,1985858.633333334,2995.261890397185,2518.4,20.95639943741209,0,0,0.0,C,69.0,,,0.0,0.0,0
100071352944,920,49,12.6,>75_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,1.0,C,78.0,,,0.0,0.0,0
100071136497,866,9,7.6,<25_percentile,2571617.811764708,3705.501169689781,3085.6,16.619718309859156,0,0,0.0,C,70.0,,,0.0,0.0,0
100071155414,335,35,7.8,25-50_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,C,69.0,,,0.0,0.0,0
100071176691,734,21,9.2,>75_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,E,53.0,,,0.0,0.0,0
10093323864,145,1,7.0,50-75_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,C,80.0,,,0.0,0.0,0
100071195726,115,37,8.2,50-75_percentile,2019219.631764706,3251.561403807901,2704.5,22.5609756097561,0,0,0.0,E,51.0,,,0.0,0.0,0
100071156594,834,13,8.4,25-50_percentile,2434909.713550419,3846.618820774754,3195.9,13.813813813813812,0,0,0.0,D,64.0,,,0.0,0.0,0
100071169068,640,25,8.3,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,D,64.0,,,0.0,0.0,0
100071176358,275,33,8.8,25-50_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,D,56.0,,,0.0,0.0,0
100071150626,1129,40,6.2,50-75_percentile,1990415.49857143,2835.349713064715,2355.1,25.073313782991203,0,0,0.0,C,71.0,,,0.0,0.0,0
10007124723,136,29,26.4,>75_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,1.0,E,51.0,,,0.0,0.0,0
100071357113,608,0,7.6,25-50_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,D,58.0,,,0.0,0.0,0
100071163433,1152,41,6.7,<25_percentile,1739371.55607143,2805.437993663596,2414.65,24.645390070921984,0,0,0.0,D,63.0,,,0.0,0.0,0
10093325565,157,1,8.3,50-75_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,B,84.0,,,0.0,0.0,0
100071178392,13,19,8.8,50-75_percentile,2900068.69142857,3945.671689018462,3093.0,24.867021276595743,0,0,0.0,D,55.0,,,0.0,0.0,0
100071164405,759,27,8.0,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,C,71.0,,,0.0,0.0,0
100071205012,466,14,8.4,25-50_percentile,2226215.357142857,3409.211879238679,2986.1,30.478955007256893,0,0,0.0,C,73.0,,,0.0,0.0,0
100071149880,1111,41,10.0,50-75_percentile,1739371.55607143,2805.437993663596,2414.65,24.645390070921984,0,0,0.0,D,59.0,,,0.0,0.0,0
100071189859,1080,46,10.5,>75_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,D,65.0,,,0.0,0.0,0
100071200675,1224,32,7.1,<25_percentile,2244343.478431373,3344.774185441689,2659.5,6.303724928366762,0,0,0.0,D,67.0,,,0.0,0.0,0
100071152327,66,13,9.6,50-75_percentile,2434909.713550419,3846.618820774754,3195.9,13.813813813813812,0,0,0.0,E,54.0,,,0.0,0.0,0
100071193250,670,27,8.1,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,1.0,F,31.0,,,0.0,0.0,0
100071209522,805,22,7.7,<25_percentile,2003780.438950853,3875.784214605131,3042.3,17.647058823529413,0,0,0.0,C,70.0,,,0.0,0.0,0
100071152778,178,37,8.3,25-50_percentile,2019219.631764706,3251.561403807901,2704.5,22.5609756097561,0,0,0.0,E,54.0,,,0.0,0.0,0
100071184502,968,17,9.9,>75_percentile,2409220.225769229,3956.026643299227,3225.4,21.98581560283688,0,0,0.0,D,56.0,,,0.0,0.0,0
100071177212,867,10,7.2,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,56.0,,,0.0,0.0,0
10094886432,980,17,0.3,25-50_percentile,2409220.225769229,3956.026643299227,3225.4,21.98581560283688,0,0,0.0,B,88.0,,,0.0,0.0,0
10093327051,572,27,3.1,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,A,95.0,,,0.0,0.0,0
100071161103,1102,41,8.6,<25_percentile,1739371.55607143,2805.437993663596,2414.65,24.645390070921984,0,0,0.0,D,57.0,,,0.0,0.0,0
100071186890,574,26,5.9,>75_percentile,1903427.271428572,3681.677507598784,3342.8,42.700729927007295,0,0,0.0,C,71.0,,,0.0,0.0,0
100071186106,999,16,7.1,50-75_percentile,2135483.166233765,3400.450901646123,2931.85,30.46757164404223,0,0,0.0,D,58.0,,,0.0,0.0,0
100071206671,166,29,8.7,<25_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,D,60.0,,,0.0,0.0,0
100071134167,921,16,8.6,25-50_percentile,2135483.166233765,3400.450901646123,2931.85,30.46757164404223,0,0,0.0,E,54.0,,,0.0,0.0,0
100071158323,751,28,8.2,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,E,41.0,,,0.0,0.0,0
100071187286,885,17,11.4,50-75_percentile,2409220.225769229,3956.026643299227,3225.4,21.98581560283688,0,0,0.0,E,52.0,,,0.0,0.0,0
100071145516,1214,32,6.9,50-75_percentile,2244343.478431373,3344.774185441689,2659.5,6.303724928366762,0,0,0.0,C,75.0,,,0.0,0.0,0
100071206789,165,29,4.3,25-50_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,C,72.0,,,0.0,0.0,0
100071178871,446,7,8.4,50-75_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,62.0,,,0.0,0.0,0
100071138677,832,11,8.4,<25_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,45.0,,,0.0,0.0,0
100071182047,708,21,8.1,<25_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,C,70.0,,,0.0,0.0,0
100071178420,13,19,9.5,50-75_percentile,2900068.69142857,3945.671689018462,3093.0,24.867021276595743,0,0,0.0,C,70.0,,,0.0,0.0,0
100071201432,977,17,10.2,>75_percentile,2409220.225769229,3956.026643299227,3225.4,21.98581560283688,0,0,0.0,D,55.0,,,0.0,0.0,0
100071143860,492,14,8.3,25-50_percentile,2226215.357142857,3409.211879238679,2986.1,30.478955007256893,0,0,0.0,C,73.0,,,0.0,0.0,0
100071160294,1120,39,6.4,25-50_percentile,1985858.633333334,2995.261890397185,2518.4,20.95639943741209,0,0,0.0,C,75.0,,,0.0,0.0,0
100071156334,835,13,7.8,50-75_percentile,2434909.713550419,3846.618820774754,3195.9,13.813813813813812,0,0,0.0,E,49.0,,,0.0,0.0,0
100071176549,510,14,7.1,<25_percentile,2226215.357142857,3409.211879238679,2986.1,30.478955007256893,0,0,0.0,D,65.0,,,0.0,0.0,0
100071205078,466,14,8.5,25-50_percentile,2226215.357142857,3409.211879238679,2986.1,30.478955007256893,0,0,0.0,C,76.0,,,0.0,0.0,0
100071192587,702,28,8.4,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,67.0,,,0.0,0.0,0
100071177278,328,35,8.3,25-50_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,D,56.0,,,0.0,0.0,0
100071175702,743,21,9.1,50-75_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,D,58.0,,,0.0,0.0,0
10090013836,683,28,13.1,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,B,81.0,,,0.0,0.0,0
10090640803,152,1,13.3,>75_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,1.0,C,71.0,,,0.0,0.0,0
10090639599,129,1,12.7,>75_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,1.0,C,69.0,,,0.0,0.0,0
100071183839,719,21,8.2,25-50_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,D,58.0,,,0.0,0.0,0
100071195917,239,33,8.2,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,E,47.0,,,0.0,0.0,0
100071189356,323,34,8.7,>75_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,E,50.0,,,0.0,0.0,0
100071172372,170,37,13.2,>75_percentile,2019219.631764706,3251.561403807901,2704.5,22.5609756097561,0,0,1.0,F,36.0,,,0.0,0.0,0
100071352967,920,49,7.0,25-50_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,1.0,C,78.0,,,0.0,0.0,0
10090644496,663,25,8.5,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,B,82.0,,,0.0,0.0,0
100071181446,408,6,7.2,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,D,63.0,,,0.0,0.0,0
100071153663,1093,42,8.8,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,61.0,,,0.0,0.0,0
100071139083,1004,48,4.6,>75_percentile,3609812.91176471,3481.0153440354,2725.7,21.47093712930012,0,0,0.0,D,62.0,,,0.0,0.0,0
100071169800,1117,42,8.6,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,65.0,,,0.0,0.0,0
100071178215,677,28,7.2,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,68.0,,,0.0,0.0,0
100071157722,768,26,8.3,<25_percentile,1903427.271428572,3681.677507598784,3342.8,42.700729927007295,0,0,0.0,D,65.0,,,0.0,0.0,0
100071146373,912,49,3.7,50-75_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,61.0,,,0.0,0.0,0
100071160953,657,25,8.4,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,D,66.0,,,0.0,0.0,0
100071557061,520,8,7.1,50-75_percentile,2241874.092467534,4136.299063593236,3582.05,39.62962962962963,0,0,0.0,C,70.0,,,0.0,0.0,0
10007116078,43,12,11.0,>75_percentile,2547336.3,3654.714921090388,3062.9,15.77424023154848,0,0,0.0,C,72.0,,,0.0,0.0,0
100071158451,752,28,6.7,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,71.0,,,0.0,0.0,0
100071165859,597,26,4.1,50-75_percentile,1903427.271428572,3681.677507598784,3342.8,42.700729927007295,0,0,0.0,D,62.0,,,0.0,0.0,0
100071182175,372,23,7.6,>75_percentile,1823220.319999998,3668.451348088528,3157.8,40.58721934369603,0,0,0.0,E,39.0,,,0.0,0.0,0
100071177937,844,13,8.8,>75_percentile,2434909.713550419,3846.618820774754,3195.9,13.813813813813812,0,0,0.0,E,48.0,,,0.0,0.0,0
100071134295,1095,42,9.1,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,C,69.0,,,0.0,0.0,0
100071178666,1049,49,8.2,>75_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,57.0,,,0.0,0.0,0
100071188655,726,21,9.0,50-75_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,D,62.0,,,0.0,0.0,0
100071155633,382,23,8.0,<25_percentile,1823220.319999998,3668.451348088528,3157.8,40.58721934369603,0,0,0.0,C,74.0,,,0.0,0.0,0
10093322903,158,1,5.7,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,B,83.0,,,0.0,0.0,0
100071203648,477,14,8.8,25-50_percentile,2226215.357142857,3409.211879238679,2986.1,30.478955007256893,0,0,0.0,C,74.0,,,0.0,0.0,0
100071204377,398,5,8.2,25-50_percentile,2139915.958823528,3828.114416500051,3204.5,25.38860103626943,0,0,0.0,D,66.0,,,0.0,0.0,0
100071148343,579,23,8.2,<25_percentile,1823220.319999998,3668.451348088528,3157.8,40.58721934369603,0,0,0.0,C,74.0,,,0.0,0.0,0
100071189384,331,35,7.6,25-50_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,C,71.0,,,0.0,0.0,0
100071179907,584,24,8.3,25-50_percentile,1986984.530769232,3934.622833206401,3491.2,40.25735294117647,0,0,0.0,D,62.0,,,0.0,0.0,0
100071164381,759,27,8.0,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,1.0,E,42.0,,,0.0,0.0,0
100071195945,241,33,8.5,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,D,56.0,,,0.0,0.0,0
100071171789,361,5,8.7,25-50_percentile,2139915.958823528,3828.114416500051,3204.5,25.38860103626943,0,0,0.0,D,62.0,,,0.0,0.0,0
100071163201,1001,16,9.4,50-75_percentile,2135483.166233765,3400.450901646123,2931.85,30.46757164404223,0,0,0.0,D,61.0,,,0.0,0.0,0
100071180086,51,12,7.8,25-50_percentile,2547336.3,3654.714921090388,3062.9,15.77424023154848,0,0,0.0,D,68.0,,,0.0,0.0,0
100071167711,730,21,8.0,25-50_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,D,58.0,,,0.0,0.0,0
100071168558,179,37,7.9,25-50_percentile,2019219.631764706,3251.561403807901,2704.5,22.5609756097561,0,0,0.0,D,57.0,,,0.0,0.0,0
100071162923,865,10,11.0,>75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,65.0,,,0.0,0.0,0
10007124609,136,29,26.5,>75_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,1.0,D,63.0,,,0.0,0.0,0
100071183867,719,21,8.0,<25_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,D,66.0,,,0.0,0.0,0
100071175730,743,21,9.2,>75_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,D,62.0,,,0.0,0.0,0
100071155353,336,35,7.7,<25_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,D,65.0,,,0.0,0.0,0
100071162643,428,6,3.3,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,D,65.0,,,0.0,0.0,0
100071142546,787,25,8.3,25-50_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,C,71.0,,,0.0,0.0,0
100071134860,253,29,8.1,25-50_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,D,61.0,,,0.0,0.0,0
100071182740,68,19,6.6,25-50_percentile,2900068.69142857,3945.671689018462,3093.0,24.867021276595743,0,0,0.0,C,70.0,,,0.0,0.0,0
100071163039,749,20,8.4,<25_percentile,1672259.638095238,2893.182764870655,2438.45,40.608228980322,0,0,0.0,D,65.0,,,0.0,0.0,0
100071195214,282,34,7.3,<25_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,59.0,,,0.0,0.0,0
100071174721,897,49,8.2,50-75_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,E,52.0,,,0.0,0.0,0
100071199724,103,0,7.2,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,D,68.0,,,0.0,0.0,0
10007124662,256,29,27.9,>75_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,1.0,C,80.0,,,0.0,0.0,0
100071154624,302,36,8.4,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,E,54.0,,,0.0,0.0,0
100071356323,1013,18,54.2,>75_percentile,2723448.48285714,3189.049745734356,2518.65,23.622881355932204,0,0,1.0,D,62.0,,,0.0,0.0,0
100071182597,914,49,8.7,>75_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,63.0,,,0.0,0.0,0
10090644016,152,1,7.8,50-75_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,C,78.0,,,0.0,0.0,0
10090644467,655,26,7.2,<25_percentile,1903427.271428572,3681.677507598784,3342.8,42.700729927007295,0,0,0.0,B,83.0,,,0.0,0.0,0
100071139054,1084,48,8.6,25-50_percentile,3609812.91176471,3481.0153440354,2725.7,21.47093712930012,0,0,0.0,D,61.0,,,0.0,0.0,0
100071187385,359,6,8.9,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,69.0,,,0.0,0.0,0
100071173849,1078,46,7.1,<25_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,D,65.0,,,0.0,0.0,0
100071181417,407,6,8.5,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,73.0,,,0.0,0.0,0
100071159151,700,21,8.2,<25_percentile,2258116.03766234,3653.909446055566,3082.15,31.118314424635336,0,0,0.0,D,58.0,,,0.0,0.0,0
100071146344,522,8,7.9,<25_percentile,2241874.092467534,4136.299063593236,3582.05,39.62962962962963,0,0,0.0,D,68.0,,,0.0,0.0,0
100071178970,783,1,7.7,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,66.0,,,0.0,0.0,0
100071199012,504,23,8.0,<25_percentile,1823220.319999998,3668.451348088528,3157.8,40.58721934369603,0,0,0.0,D,68.0,,,0.0,0.0,0
100071160924,653,26,7.9,<25_percentile,1903427.271428572,3681.677507598784,3342.8,42.700729927007295,0,0,0.0,C,72.0,,,0.0,0.0,0
100071177908,844,13,7.4,25-50_percentile,2434909.713550419,3846.618820774754,3195.9,13.813813813813812,0,0,0.0,D,61.0,,,0.0,0.0,0
10007116049,42,12,11.6,>75_percentile,2547336.3,3654.714921090388,3062.9,15.77424023154848,0,0,0.0,C,74.0,,,0.0,0.0,0
100071155092,71,19,12.2,>75_percentile,2900068.69142857,3945.671689018462,3093.0,24.867021276595743,0,0,1.0,E,49.0,,,0.0,0.0,0
100071201982,972,17,8.1,50-75_percentile,2409220.225769229,3956.026643299227,3225.4,21.98581560283688,0,0,0.0,E,54.0,,,0.0,0.0,0
10090642131,1056,48,7.6,50-75_percentile,3609812.91176471,3481.0153440354,2725.7,21.47093712930012,0,0,0.0,B,83.0,,,0.0,0.0,0
10090642249,1060,48,7.4,50-75_percentile,3609812.91176471,3481.0153440354,2725.7,21.47093712930012,0,0,0.0,B,82.0,,,0.0,0.0,0
10090015164,322,34,8.4,25-50_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,B,82.0,,,0.0,0.0,0
100071149365,35,18,7.9,25-50_percentile,2723448.48285714,3189.049745734356,2518.65,23.622881355932204,0,0,0.0,D,62.0,,,0.0,0.0,0
100071203823,1191,31,6.8,25-50_percentile,1758381.3875,3741.236994680851,3156.1,5.697445972495088,0,0,0.0,C,69.0,,,0.0,0.0,0
100071209458,507,8,7.5,<25_percentile,2241874.092467534,4136.299063593236,3582.05,39.62962962962963,0,0,0.0,D,68.0,,,0.0,0.0,0
